qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents,possui_fone_comercial_1,possui_fone_1,possui_email_1
0,38.38356164383561,-1000.6657534246576,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,45.10136986301371,1.9287671232876715,2.0,False,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,58.7041095890411,-1000.6657534246576,1.0,True,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2,36.0027397260274,3.3479452054794514,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,36.0027397260274,3.3479452054794514,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,36.0027397260274,3.3479452054794514,4.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,30.85753424657534,4.18082191780822,2.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,37.18904109589041,6.013698630136986,2.0,False,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4,34.178082191780824,4.3506849315068505,6.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4,34.178082191780824,4.3506849315068505,6.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,44.57534246575342,1.2602739726027397,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,44.57534246575342,1.2602739726027397,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,44.57534246575342,1.2602739726027397,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,44.57534246575342,1.2602739726027397,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,44.57534246575342,1.2602739726027397,1.0,False,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,48.87397260273973,12.189041095890412,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,48.87397260273973,12.189041095890412,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,48.87397260273973,12.189041095890412,1.0,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,30.70684931506849,1.263013698630137,3.0,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,44.24657534246575,14.104109589041094,2.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,64.8082191780822,-1000.6657534246576,2.0,False,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,63.158904109589045,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,56.35616438356164,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,56.35616438356164,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,58.72602739726028,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,58.72602739726028,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,58.72602739726028,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,37.06849315068493,0.2602739726027397,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,37.06849315068493,0.2602739726027397,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,44.698630136986296,1.6821917808219178,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,30.43013698630137,5.35068493150685,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,30.43013698630137,5.35068493150685,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,44.61643835616438,14.353424657534244,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,28.356164383561644,0.6,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,37.87945205479452,19.528767123287672,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,37.87945205479452,19.528767123287672,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,37.87945205479452,19.528767123287672,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.545205479452065,6.5178082191780815,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.545205479452065,6.5178082191780815,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.545205479452065,6.5178082191780815,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.545205479452065,6.5178082191780815,4.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,61.36438356164385,9.605479452054793,2.0,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61.36438356164385,9.605479452054793,2.0,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61.36438356164385,9.605479452054793,2.0,False,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61.26301369863014,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,61.26301369863014,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,61.26301369863014,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,61.26301369863014,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,45.1945205479452,0.926027397260274,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,45.1945205479452,0.926027397260274,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,45.1945205479452,0.926027397260274,1.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,46.03835616438357,5.265753424657534,2.0,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,54.53972602739726,16.610958904109587,4.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,54.53972602739726,16.610958904109587,4.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,38.580821917808215,4.931506849315068,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,58.389041095890406,27.534246575342465,4.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,58.389041095890406,27.534246575342465,4.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,58.389041095890406,27.534246575342465,4.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,35.934246575342456,2.347945205479452,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,49.23561643835617,9.931506849315069,3.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,47.58904109589041,1.347945205479452,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,47.58904109589041,1.347945205479452,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,47.58904109589041,1.347945205479452,3.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,33.194520547945196,1.515068493150685,2.0,False,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,33.194520547945196,1.515068493150685,2.0,False,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,33.194520547945196,1.515068493150685,2.0,False,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,26.76164383561644,0.2602739726027397,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,26.76164383561644,0.2602739726027397,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,26.76164383561644,0.2602739726027397,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.53972602739726,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,62.53972602739726,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3,33.40821917808219,6.265753424657534,5.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,32.649315068493145,4.602739726027396,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,32.649315068493145,4.602739726027396,3.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,41.42465753424658,2.0136986301369864,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,45.91232876712328,4.435616438356164,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,45.91232876712328,4.435616438356164,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,45.91232876712328,4.435616438356164,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,45.91232876712328,4.435616438356164,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,61.03835616438357,-1000.6657534246576,1.0,True,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,37.18904109589041,0.5150684931506849,2.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,53.06849315068493,6.602739726027397,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,53.06849315068493,6.602739726027397,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,53.06849315068493,6.602739726027397,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,54.8958904109589,6.435616438356163,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,54.8958904109589,6.435616438356163,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,54.8958904109589,6.435616438356163,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1,31.98630136986301,10.353424657534246,3.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,31.98630136986301,10.353424657534246,3.0,False,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,38.99178082191781,3.8465753424657536,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,38.99178082191781,3.8465753424657536,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,52.186301369863024,10.772602739726029,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.186301369863024,10.772602739726029,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,52.186301369863024,10.772602739726029,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,45.09315068493151,1.9287671232876715,2.0,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,45.09315068493151,1.9287671232876715,2.0,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,45.09315068493151,1.9287671232876715,2.0,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,45.09315068493151,1.9287671232876715,2.0,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
1,39.52602739726027,9.605479452054793,2.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
0,60.52328767123288,-1000.6657534246576,2.0,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,42.29041095890411,5.35068493150685,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,42.446575342465756,1.7671232876712328,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,42.446575342465756,1.7671232876712328,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,42.446575342465756,1.7671232876712328,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,28.56164383561644,8.772602739726027,3.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,28.56164383561644,8.772602739726027,3.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,38.624657534246566,6.183561643835616,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,38.624657534246566,6.183561643835616,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,38.624657534246566,6.183561643835616,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,58.81095890410959,10.936986301369863,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,58.81095890410959,10.936986301369863,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,58.81095890410959,10.936986301369863,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,42.580821917808215,2.432876712328768,3.0,False,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,26.98356164383561,0.6,1.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,26.98356164383561,0.6,1.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,26.98356164383561,0.6,1.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,26.98356164383561,0.6,1.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,57.71506849315068,-1000.6657534246576,1.0,False,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,64.8082191780822,-1000.6657534246576,2.0,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,64.8082191780822,-1000.6657534246576,2.0,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,31.624657534246573,2.682191780821918,1.0,False,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,63.41643835616439,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,63.41643835616439,-1000.6657534246576,1.0,False,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,29.13150684931507,0.3479452054794521,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,29.13150684931507,0.3479452054794521,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,29.13150684931507,0.3479452054794521,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,29.13150684931507,0.3479452054794521,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1,29.13150684931507,0.3479452054794521,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,62.08767123287672,11.523287671232874,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,62.08767123287672,11.523287671232874,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0,45.68493150684932,13.852054794520548,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,45.68493150684932,13.852054794520548,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,51.221917808219175,4.931506849315068,1.0,True,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,51.221917808219175,4.931506849315068,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,51.221917808219175,4.931506849315068,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,51.221917808219175,4.931506849315068,1.0,False,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,38.1945205479452,8.186301369863013,1.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,38.1945205479452,8.186301369863013,1.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,38.1945205479452,8.186301369863013,1.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,38.1945205479452,8.186301369863013,1.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,38.1945205479452,8.186301369863013,1.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,38.1945205479452,8.186301369863013,1.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,55.78082191780822,1.095890410958904,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,55.78082191780822,1.095890410958904,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,55.78082191780822,1.095890410958904,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,26.471232876712328,2.180821917808219,4.0,True,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2,26.471232876712328,2.180821917808219,4.0,True,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2,26.471232876712328,2.180821917808219,4.0,True,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2,26.471232876712328,2.180821917808219,4.0,True,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2,26.471232876712328,2.180821917808219,4.0,True,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2,40.164383561643845,3.4356164383561643,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,40.164383561643845,3.4356164383561643,4.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.93150684931507,-1000.6657534246576,2.0,False,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,57.60821917808219,-1000.6657534246576,2.0,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.60821917808219,-1000.6657534246576,2.0,False,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,47.802739726027404,9.772602739726027,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.802739726027404,9.772602739726027,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.802739726027404,9.772602739726027,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,47.802739726027404,9.772602739726027,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,44.03561643835617,-1000.6657534246576,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,53.95616438356164,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,53.95616438356164,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,53.95616438356164,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,53.95616438356164,-1000.6657534246576,2.0,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,29.8,6.435616438356163,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,29.8,6.435616438356163,3.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,37.47123287671233,6.5178082191780815,1.0,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,50.64109589041096,1.263013698630137,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,50.64109589041096,1.263013698630137,2.0,False,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
